date,team,gf,ga,shots,sot,venue,win,draw,loss,points,gd,cs,gd_last_5,gd_last_10,sot_last_5,sot_last_10,cs_last_5,cs_last_10,gf_last_5_home,gf_last_5_away,ga_last_5_home,ga_last_5_away,win_last_5_home,win_last_5_away,points_last_5_home,points_last_5_away,cum_gf,cum_ga,cum_points
2014-08-31,Leicester,1,1,9,3,home,0,1,0,1,0,0,-1.0,-1.0,3.5,3.5,0.0,0.0,2.0,,2.0,,0.0,,1.0,,1.0,2.0,0.5
2014-09-13,Leicester,1,0,8,1,away,1,0,0,3,1,1,-0.6666666666666666,-0.6666666666666666,3.3333333333333335,3.3333333333333335,0.0,0.0,,0.0,,2.0,,0.0,,0.0,1.0,1.6666666666666667,0.6666666666666666
2014-09-21,Leicester,5,3,15,5,home,1,0,0,3,2,0,-0.25,-0.25,2.75,2.75,0.25,0.25,1.5,,1.5,,0.0,,1.0,,1.0,1.25,1.25
2014-09-27,Leicester,0,2,7,1,away,0,0,1,0,-2,0,0.2,0.2,3.2,3.2,0.2,0.2,,0.5,,1.0,,0.5,,1.5,1.8,1.6,1.6
2014-10-04,Leicester,2,2,15,6,home,0,1,0,1,0,0,-0.2,-0.16666666666666666,2.8,2.8333333333333335,0.2,0.16666666666666666,2.6666666666666665,,2.0,,0.3333333333333333,,1.6666666666666667,,1.5,1.6666666666666667,1.3333333333333333
2014-10-18,Leicester,0,1,7,2,away,0,0,1,0,-1,0,0.2,-0.14285714285714285,3.2,3.2857142857142856,0.2,0.14285714285714285,,0.3333333333333333,,1.3333333333333333,,0.3333333333333333,,1.0,1.5714285714285714,1.7142857142857142,1.2857142857142858
2014-10-25,Leicester,0,2,9,4,away,0,0,1,0,-2,0,0.0,-0.25,3.0,3.125,0.2,0.125,,0.25,,1.25,,0.25,,0.75,1.375,1.625,1.125
2014-11-01,Leicester,0,1,14,5,home,0,0,1,0,-1,0,-0.6,-0.4444444444444444,3.6,3.2222222222222223,0.0,0.1111111111111111,2.5,,2.0,,0.25,,1.5,,1.2222222222222223,1.6666666666666667,1.0
2014-11-08,Leicester,0,2,5,0,away,0,0,1,0,-2,0,-1.2,-0.5,3.6,3.4,0.0,0.1,,0.2,,1.4,,0.2,,0.6,1.1,1.6,0.9
2014-11-22,Leicester,0,0,13,4,home,0,1,0,1,0,1,-1.2,-0.7,3.4,3.1,0.0,0.1,2.0,,1.8,,0.2,,1.2,,1.0,1.6363636363636365,0.8181818181818182
2014-11-29,Leicester,2,3,19,5,away,0,0,1,0,-1,0,-1.2,-0.5,3.0,3.1,0.2,0.2,,0.2,,1.4,,0.2,,0.6,0.9166666666666666,1.5,0.8333333333333334
2014-12-02,Leicester,1,3,20,4,home,0,0,1,0,-2,0,-1.2,-0.6,3.6,3.3,0.2,0.2,1.6,,1.4,,0.2,,1.2,,1.0,1.6153846153846154,0.7692307692307693
2014-12-07,Leicester,1,2,10,4,away,0,0,1,0,-1,0,-1.2,-0.9,3.6,3.6,0.2,0.1,,0.4,,2.0,,0.0,,0.0,1.0,1.7142857142857142,0.7142857142857143
2014-12-13,Leicester,0,1,7,1,home,0,0,1,0,-1,0,-1.2,-1.2,3.4,3.5,0.2,0.1,1.6,,1.8,,0.2,,1.0,,1.0,1.7333333333333334,0.6666666666666666
2014-12-20,Leicester,0,2,10,4,away,0,0,1,0,-2,0,-1.0,-1.1,3.6,3.5,0.2,0.1,,0.6,,2.0,,0.0,,0.0,0.9375,1.6875,0.625
2014-12-26,Leicester,1,2,22,6,home,0,0,1,0,-1,0,-1.4,-1.3,3.6,3.3,0.0,0.1,0.6,,1.4,,0.0,,0.4,,0.8823529411764706,1.7058823529411764,0.5882352941176471
2014-12-28,Leicester,1,0,4,2,away,1,0,0,3,1,1,-1.4,-1.3,3.8,3.7,0.0,0.1,,0.6,,2.2,,0.0,,0.0,0.8888888888888888,1.7222222222222223,0.5555555555555556
2015-01-01,Leicester,2,2,16,3,away,0,1,0,1,0,0,-0.8,-1.0,3.4,3.5,0.2,0.2,,0.8,,1.8,,0.2,,0.6,0.8947368421052632,1.631578947368421,0.6842105263157895
2015-01-10,Leicester,1,0,11,3,home,1,0,0,3,1,1,-0.6,-0.9,3.2,3.3,0.2,0.2,0.4,,1.4,,0.0,,0.2,,0.95,1.65,0.7
2015-01-17,Leicester,0,1,7,3,home,0,0,1,0,-1,0,-0.2,-0.6,3.6,3.6,0.4,0.3,0.6,,1.2,,0.2,,0.8,,0.9523809523809523,1.5714285714285714,0.8095238095238095
2015-01-31,Leicester,1,3,4,1,away,0,0,1,0,-2,0,0.0,-0.7,3.4,3.5,0.4,0.2,,1.2,,1.8,,0.2,,0.8,0.9090909090909091,1.5454545454545454,0.7727272727272727
2015-02-07,Leicester,0,1,19,5,home,0,0,1,0,-1,0,-0.2,-0.8,2.4,3.1,0.4,0.2,0.6,,1.4,,0.2,,0.6,,0.9130434782608695,1.608695652173913,0.7391304347826086
2015-02-10,Leicester,1,2,11,4,away,0,0,1,0,-1,0,-0.6,-0.7,3.0,3.2,0.2,0.2,,1.0,,1.8,,0.2,,0.8,0.875,1.5833333333333333,0.7083333333333334
2015-02-22,Leicester,2,2,15,4,away,0,1,0,1,0,0,-0.8,-0.7,3.2,3.2,0.2,0.2,,1.0,,1.8,,0.2,,0.8,0.88,1.6,0.68
2015-03-04,Leicester,0,2,6,2,away,0,0,1,0,-2,0,-1.0,-0.6,3.4,3.5,0.0,0.2,,1.4,,1.8,,0.2,,1.0,0.9230769230769231,1.6153846153846154,0.6923076923076923
2015-03-14,Leicester,0,0,15,3,home,0,1,0,1,0,1,-1.2,-0.6,3.2,3.3,0.0,0.2,0.4,,1.0,,0.2,,0.6,,0.8888888888888888,1.6296296296296295,0.6666666666666666
2015-03-21,Leicester,3,4,14,5,away,0,0,1,0,-1,0,-0.8,-0.5,3.6,3.0,0.2,0.3,,1.2,,2.2,,0.0,,0.4,0.8571428571428571,1.5714285714285714,0.6785714285714286
2015-04-04,Leicester,2,1,20,7,home,1,0,0,3,1,0,-0.8,-0.7,3.6,3.3,0.2,0.2,0.4,,0.8,,0.2,,0.8,,0.9310344827586207,1.6551724137931034,0.6551724137931034
2015-04-11,Leicester,3,2,12,4,away,1,0,0,3,1,0,-0.4,-0.6,4.2,3.7,0.2,0.2,,1.4,,2.6,,0.0,,0.2,0.9666666666666667,1.6333333333333333,0.7333333333333333
2015-04-18,Leicester,2,0,18,6,home,1,0,0,3,2,1,-0.2,-0.6,4.2,3.8,0.2,0.1,0.6,,0.6,,0.4,,1.4,,1.032258064516129,1.6451612903225807,0.8064516129032258
2015-04-25,Leicester,1,0,8,4,away,1,0,0,3,1,1,0.6,-0.3,5.0,4.1,0.4,0.2,,1.8,,2.4,,0.2,,0.8,1.0625,1.59375,0.875
2015-04-29,Leicester,1,3,8,2,home,0,0,1,0,-2,0,0.8,0.0,5.2,4.4,0.4,0.3,0.8,,0.6,,0.4,,1.4,,1.0606060606060606,1.5454545454545454,0.9393939393939394
2015-05-02,Leicester,3,0,19,7,home,1,0,0,3,3,1,0.6,-0.1,4.6,4.1,0.4,0.3,1.0,,1.0,,0.4,,1.4,,1.0588235294117647,1.588235294117647,0.9117647058823529
2015-05-09,Leicester,2,0,10,3,home,1,0,0,3,2,1,1.0,0.3,4.6,4.4,0.6,0.4,1.6,,0.8,,0.6,,2.0,,1.1142857142857143,1.542857142857143,0.9714285714285714
2015-05-16,Leicester,0,0,11,0,away,0,1,0,1,0,1,1.2,0.5,4.4,4.3,0.8,0.5,,1.8,,2.0,,0.4,,1.4,1.1388888888888888,1.5,1.0277777777777777
2015-05-24,Leicester,5,1,22,7,home,1,0,0,3,4,0,0.8,0.7,3.2,4.1,0.8,0.6,2.0,,0.8,,0.8,,2.4,,1.1081081081081081,1.4594594594594594,1.027027027027027
2015-08-08,Leicester,4,2,19,8,home,1,0,0,3,2,0,1.4,1.1,3.8,4.5,0.6,0.5,2.6,,0.8,,0.8,,2.4,,1.2105263157894737,1.4473684210526316,1.0789473684210527
2015-08-15,Leicester,2,1,11,6,away,1,0,0,3,1,0,2.2,1.4,5.0,4.8,0.6,0.5,,1.4,,1.6,,0.4,,1.4,1.2820512820512822,1.4615384615384615,1.1282051282051282
2015-08-22,Leicester,1,1,13,2,home,0,1,0,1,0,0,1.8,1.4,4.8,4.7,0.4,0.5,3.0,,1.2,,0.8,,2.4,,1.3,1.45,1.175
